"807"	"广东"	"从化市"	"4到5日"	"1.670000000000000000000000000000"	"351.000000000000000000000000000000"
"808"	"广东"	"广州市"	"4到5日"	"1.670000000000000000000000000000"	"351.000000000000000000000000000000"
"809"	"广东"	"增城区"	"4到5日"	"1.670000000000000000000000000000"	"351.000000000000000000000000000000"
"810"	"广东"	"佛山市"	"4到5日"	"1.750000000000000000000000000000"	"368.000000000000000000000000000000"
"811"	"广东"	"中山市"	"4到5日"	"1.830000000000000000000000000000"	"384.000000000000000000000000000000"
"812"	"广东"	"东莞市"	"4到5日"	"1.840000000000000000000000000000"	"386.000000000000000000000000000000"
"813"	"广东"	"珠海市"	"4到5日"	"1.850000000000000000000000000000"	"389.000000000000000000000000000000"
"814"	"广东"	"湛江市"	"4到5日"	"1.940000000000000000000000000000"	"389.000000000000000000000000000000"
"815"	"广东"	"潮州市"	"5到6日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"816"	"广东"	"河源市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"817"	"广东"	"江门市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"818"	"广东"	"揭阳市"	"5到6日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"819"	"广东"	"开平市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"820"	"广东"	"茂名市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"821"	"广东"	"梅州市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"822"	"广东"	"普宁市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"823"	"广东"	"清远市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"824"	"广东"	"汕头市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"825"	"广东"	"汕尾市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"826"	"广东"	"韶关市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"827"	"广东"	"阳江市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"828"	"广东"	"云浮市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"829"	"广东"	"肇庆市"	"4到5日"	"2.040000000000000000000000000000"	"428.000000000000000000000000000000"
"830"	"广东"	"深圳市"	"3到4日"	"2.080000000000000000000000000000"	"437.000000000000000000000000000000"
"831"	"广东"	"惠州市"	"4到5日"	"2.230000000000000000000000000000"	"468.000000000000000000000000000000"
"832"	"广西"	"南宁市"	"5到6日"	"2.050000000000000000000000000000"	"431.000000000000000000000000000000"
"833"	"广西"	"柳州市"	"5到6日"	"2.200000000000000000000000000000"	"462.000000000000000000000000000000"
"834"	"广西"	"桂林市"	"5到6日"	"2.300000000000000000000000000000"	"483.000000000000000000000000000000"
"835"	"广西"	"百色市"	"5到6日"	"2.400000000000000000000000000000"	"504.000000000000000000000000000000"
"836"	"广西"	"贺州市"	"5到6日"	"2.450000000000000000000000000000"	"415.000000000000000000000000000000"
"837"	"广西"	"北海市"	"5到6日"	"2.510000000000000000000000000000"	"527.000000000000000000000000000000"
"838"	"广西"	"防城港市"	"5到6日"	"2.510000000000000000000000000000"	"527.000000000000000000000000000000"
"839"	"广西"	"贵港市"	"5到6日"	"2.510000000000000000000000000000"	"527.000000000000000000000000000000"
"840"	"广西"	"来宾市"	"5到6日"	"2.510000000000000000000000000000"	"527.000000000000000000000000000000"
"841"	"广西"	"钦州市"	"5到6日"	"2.510000000000000000000000000000"	"527.000000000000000000000000000000"
"842"	"广西"	"梧州市"	"4到5日"	"2.510000000000000000000000000000"	"527.000000000000000000000000000000"
"843"	"广西"	"玉林市"	"5到6日"	"2.510000000000000000000000000000"	"527.000000000000000000000000000000"
"844"	"广西"	"河池市"	"5到6日"	"2.540000000000000000000000000000"	"533.000000000000000000000000000000"
"845"	"贵州"	"铜仁市"	"9日13:00"	"2.800000000000000000000000000000"	"588.000000000000000000000000000000"
"846"	"贵州"	"兴义市"	"9日13:00"	"2.960000000000000000000000000000"	"622.000000000000000000000000000000"
